Key,Value
134700917,爾實驗室
135749512,達吉爾戈斯
136799061,斯圖格特的衛所
137847660,老肖格特·埃的農場
138897189,弗利格特克府邸
139945768,布洛爾科姆種植園
140994350,塞雷圖尼
142042934,伊薩克
143091521,格里爾內恩農舍
144140099,魯格倫的據點
145188680,維格特莊園
146237273,拉尼里扎
147285853,維爾丁種植園
148335379,巴克特莊園
149383964,老斯塔爾特棚屋遺跡
150432545,拉爾卡爾的據點遺跡
151481123,老鼠與惡棍旅店
152529710,野蠻的野蠻人旅店
153578291,維爾德克種植園
154626869,爾農莊
155675450,阿克米里
156724029,阿基里布
157772607,梅爾恩農莊
158822134,莫雷哈爾之鬼域
159870733,努斯公墓
160919313,提奇城堡
161967904,拉爾姆的據點
163016493,塔桑達普勒克斯
164066011,老舒斯·伊的農場
165114592,老費什·埃的陋屋遺跡
166163176,格雷格特墓地
167211772,卡勒姆莊園
168260351,克爾佩府邸
169308930,梅克特爾塔
170357510,納爾普倫之據點遺跡
171406098,武爾佩公墓
172455627,克里爾格公墓
173504211,格魯姆德雷德鷹巢
174552797,蟾蜍與食人魔旅舍
175601395,佩納扎爾
176650933,朱利安諾斯的哀號神諭
177699513,吉薩卡·伊吉
178748105,莫爾府邸
179796694,索爾庫爾公墓
180845281,努爾切恩農莊
181893859,古斯塔莊園
182943378,朱利安諾斯的永恆昇天
183991957,莫加卡雷格
185040557,瑞恩聖物庫
186089148,獅子與匕首客棧
187137731,朱利安諾斯的燃燒神諭
188186309,野蠻的土撥鼠酒館
189235845,山貓與麝香鼠旅舍
190284441,克利澤姆宮殿
191333021,馬克拉納
192381599,薩爾滕之據點
193430183,梅米·哈西
194478770,金城堡酒吧
195528280,特
196576859,布爾克塔
197625443,切爾普農莊
198674032,弗勒克克恩莊園
199722610,爾果園
200771203,莫雷德雷德之巢穴
201820745,特
202869333,謝吉特莊園
203917946,梅倫特果園
204966526,庫爾佩姆之塔
206015104,基蘭劇院
207063682,特
208112261,費努圖文
209161765,鼴鼠與巨人酒館
210210343,拉希姆種植園
211258923,博爾德的衛所
212307503,達倫倫農莊
213356112,圖祖恩之塔
214404691,金獵人酒吧
215454235,古爾克莊園
216502817,伊斯菲比
217551397,弗拉爾格滕農舍
218599975,達爾農莊
219648564,不安的酒杯客棧
220697153,斯洛爾通府邸
221745731,莫爾肯種植園
222794312,朱利安諾斯的祝福先知
223843833,科爾特農莊
224892411,托爾德莊園
225941010,埃利·科羅姆
226989591,斯特倫納港灣
228038177,杜斯農莊
229086774,烏姆博斯
230135354,貝丘爾塔
231184859,比爾德塔農莊
232233437,格羅爾格爾之要塞
233282022,米爾普恩果園
234330601,肖提恩農莊
235379181,拉馬拉比
236427761,拉莫帕里
237476365,丘賈姆墓地
238524945,多蘇姆之據點
239573523,賽伊聖物庫
240622102,卡傑拉拉
241670681,海狸與豪豬酒館
242719259,格洛格農莊遺跡
422217,利特洛斯之墳墓
1472793,口渴的雄鹿旅舍
2522384,老奇斯特卡的農場
3571939,澤尼薩爾的溫柔日出
4620529,薩爾城堡
5670107,尼爾德克恩農舍
6719678,莫里克爾之鳥舍
7768256,老內倫提的棚屋
8817816,法文莊園
9866412,澤尼薩爾的聖之樹
10915971,老莫爾穆姆宅地
11964554,阿古里
13013144,澤尼薩爾的無盡救贖者
14062727,海狸與頭盔客棧
15112282,老米爾普克恩棚屋
16160874,老格利奇特棚屋
17209457,布比通
18258035,維爾莫斯
19307573,斯提菲利爾的衛所
20356153,貝格特姆墓窖
21404742,格拉爾塞爾感化院
22453335,卡勒雷格
23501917,米吉克莊園
24551464,梅格農舍
25600053,比里·哈西
26648635,鼴鼠與龍酒吧
27697213,塔什滕果園
28746754,特拉克特倫莊園
29796342,塞德圖·塔爾
30844947,布爾德農莊
31894520,狐狸與深坑酒吧
32944070,穆爾德莊園
33992663,圖爾達姆府邸
35042205,老穆爾克法的陋屋
36090806,阿卡卡迪蘇
37139395,戈奇特礦坑
38188936,銀獾客棧
39237520,歡笑的野蠻人客棧
40286098,梅斯克恩府邸
41334702,皮圖萬
42383281,吉薩托爾
43433818,特
44482396,海狸與裂谷旅舍
45530996,帕皮通
46579580,沙爾格城堡
47628158,澤尼薩爾的歡愉日出
48676737,格爾喬姆農莊
49726284,蝙蝠與巨人酒吧
50774863,馬茲滕農莊
51824429,查菲利爾莊園
52873035,弗洛斯托恩莊園
53921619,諾爾洛托爾之巢穴
54971181,澤納斯庫賈
56019767,迪倫庭院
57069315,拉米西·塔爾
58117895,梅格府邸
59166478,格利爾特莊園
60215059,卡喬薩
61264616,斯利爾內爾宮殿
62313197,飛翔的巨人旅舍
63361797,澤尼薩爾的內在預兆
64410377,布夫塔
65459927,庫多霍斯
66509499,澤尼薩爾的聖之星
67558077,貝爾比拉尼
68606657,貝爾比利
69655238,阿波古扎
70703828,卡吉的據點遺跡
71752409,格雷祖拉隱修所
72800987,羽毛與酒壺酒館
73850519,克拉爾奇特之墳場
74899129,弗爾格克恩宮殿
75948681,武爾莫姆府邸
76997259,菲維爾府邸
78045848,骯髒的城堡酒吧
79094443,豬與巨靈酒吧
80143981,克洛爾姆特宮殿
81192574,阿基拉
82241157,不安的鳥旅舍
83289750,維爾德之墓窖
84339323,澤尼薩爾的永恆聖像
85388865,莫吉加
86437446,澤尼薩爾的聖重生
87486028,澤尼薩爾的恆在神諭
88534608,圖吉挖掘場
89583206,金麝香鼠旅舍
90632735,赫洛斯之巢穴
91681351,帕帕比
92729932,澤尼薩爾的可畏先知
93778513,賈維里里
94828082,澤尼薩爾的哀泣之星
95877618,杜克斯塔多班之宅邸
96926208,梅利斯石窟
97975791,死亡的獵人酒館
99024371,澤納克扎
100073931,比爾恩莊園
101122512,澤尼薩爾的靜默昇天
102171092,卡魯
103220655,特爾提爾莊園
104269250,老弗爾·埃的宅地遺跡
105318809,諾爾達姆的據點
106367400,卡克特的衛所遺跡
107417960,狐狸與巨人旅舍
108467549,梅索拉
109517128,克洛茲的據點
110566689,基蘭劇院
111615270,塔西布薩
112663853,蘇克特克恩實驗室
113712441,西里西比
114762019,阿恩洛比斯巢穴
115811579,迪古爾的監牢
116861158,死亡的野蠻人酒館
117910729,老盧斯基的陋屋
118959318,奧夫米爾卡姆塔遺跡
120008890,費諾圖萬
121057472,羅斯塔恩庭院
122108043,女王的巨人客棧
123156623,特利爾塞姆庭院
124206189,達格拉德雷德
125256767,老塞爾米姆陋屋遺跡
126306337,利提蒙之墳墓
127354915,拉特加戈德禽舍
128406484,澤尼薩爾的燃燒殉者
405246,特洛爾普克恩莊園遺跡
1453839,托維爾塔
2503410,老布盧格塔的棚屋
3551994,貝爾巴詹
4601545,斯科東之巢穴
5651115,羽毛與狗酒館
6699705,波塔戈
7748286,西爾登之據點
8796871,基茲特府邸
9846445,迪爾丁農莊
10895027,維格里爾神龕
11944584,雷維爾城堡
12993164,老雷爾德克棚屋
14042717,塔什府邸遺跡
15091299,斯塔爾德種植園
16139879,馬爾昆莊園
17188484,格魯莫特古之巢穴
18238038,庫爾滕小屋
19286620,野蠻的蠍子客棧
20335209,小鼠與野蠻人旅舍
21384782,卡爾德克的據點
22434346,鼴鼠與深坑酒館
23482926,國王的土撥鼠酒吧
24532476,老斯特爾奇·埃的農場
25581062,梅納卡特
26629643,吉菲爾府邸
27679216,山貓與食人魔旅舍
28727804,格利爾諾姆果園
29776391,帕普姆巴·哈西
30825931,加羅吉斯之墓窖
31874517,老納爾尼的陋屋
32923104,老加格塔的農場
33971691,迪瓦德紀念碑
35021238,羅古努·科姆
36069827,老多什棚屋
37118416,瓊恩神龕
38167971,克洛爾德姆小屋
39216553,賈拉里
40267110,老謝武姆陋屋
41315693,梅西傑特
42364284,格勒塔爾莊園
43413851,口渴的匕首客棧
44463418,卡斯特庭院
45512014,達利爾莊園
46560592,深紅的哥布林酒吧
47610161,舒格府邸
48660736,老西爾克塔棚屋
49709315,特
50757896,弗洛克特莊園
51808468,格爾貢宮殿
52857051,白哥布林旅舍
53907620,武奇府邸
54956200,歡笑的貓客棧
389307,金侏儒旅店
1439881,特
2490452,基蘭劇院
3539033,綠獅鷲酒館
4588614,索爾普莊園遺跡
5639186,菲茲塔農莊
6688752,博爾奇小屋
7737330,莫拉卡通
8785917,老法爾姆基的陋屋遺跡
9835487,老拉茲巴的農場
10885059,佩拉賈
11934644,骯髒的巨靈酒吧
12985207,阿恩特勒利薩
14033785,克雷爾達姆莊園
15083343,埃利西尼
16132939,貝爾特爾莊園
17182495,喬茲滕之塔
18231074,切夫倫城堡
19279656,利拉拉
20328235,扎古·哈西
21376817,扎吉拉達克斯
22425408,女王的獾旅店
23474948,莫爾蒙城堡
24523552,特爾皮爾宮殿遺跡
25572130,羅朱姆農莊
26620731,羽毛與裂谷旅舍
27670263,努爾姆城堡
28718877,嚎叫的深坑客棧
29768408,老里格托姆宅地
30816987,法爾塔爾之墓窖
31866571,舞蹈的刺蝟酒吧
32915161,沃拉爾的據點
33964710,克勒庫姆農莊
35013293,口渴的地城旅舍
36061878,羽毛與祭司旅舍
37111436,格拉斯葬地
38160033,斯拉爾米姆墓窖
39209582,金山羊酒吧
40258178,洛斯宮殿
41306758,弗洛爾登府邸
42355356,普姆巴里
43403949,古勒姆果園
44453477,赫祖斯的蛛網
45502082,飛翔的哥布林旅店
46550665,蘇塔爾之堡壘遺跡
47600192,斯利爾姆宮殿
48648775,鼴鼠與仙子客棧
49697401,老科什卡的宅地遺跡
50746930,老卡賈的陋屋
51795519,格雷爾圖爾城堡
52844114,瓦迪朱圖雷格
53893647,喬德神龕
54942260,拉爾克克莊園
55990857,賈瓦克達克斯
57040398,狐狸與侏儒旅舍
58089948,索克塔姆農莊
59138539,卡傑斯
60187123,米爾卡夫薩
61236724,幸運的仙子客棧
62285304,科克特倫塔
63334826,凱娜瑞斯的祝福聖物
64383429,紅祭司酒館
65432010,勒拉萬
66481563,歡笑的土撥鼠旅舍
67531129,布爾德姆實驗室
68579726,山貓與哥布林旅舍
69628305,拉諾圖傑爾
70676905,貝蘭莊園
71725500,阿卡拉通
72775003,塔索哈卡特
73823583,巴勒之堡壘
74872186,特提德之巫會
75921739,老法爾特·西的農場遺跡
76970322,黑衛兵酒館
78018908,西羅科雷格
79067489,托菲爾莊園
80117069,沃爾內姆農舍
81165675,嚎叫的野蠻人旅舍
82215202,布勒寧府邸
83263781,西爾贊種植園
84313335,特利爾克特農莊
85361916,老拉倫·埃的陋屋
86410520,霍尼·科姆
87459103,哈杜斯
88507685,杜爾坎塔
89556282,阿恩特爾吉尼斯
90605794,烏姆布里
91654391,澤尼拉拉
92702970,口渴的龍客棧
93751573,斯特爾普莊園
94802090,博爾塔莊園
95850685,莫里比斯巢穴
96900291,矮人與頭盔酒吧
97948879,格盧斯城堡
98998394,蝙蝠與酒杯旅舍
100046987,迪爾奇克恩城堡遺跡
101095584,格拉吉莊園遺跡
102145120,嚎叫的獵人酒館
103193704,西格宮殿
104242282,托菲拉爾之堡壘
105290883,格里普拉斯之巢穴
106340436,舒爾德墓地
107389031,貝爾巴斯塔達克斯
108437617,雷貢莊園
109486211,凱娜瑞斯的恆在之魂
110535744,西爾克巴之集會所
111584354,德魯戈德
112633882,老格盧克廷陋屋
113683453,爾農莊
114732048,博維姆之要塞
115781626,奇朱恩之墓穴
116830207,死亡的酒杯旅舍
117878794,伊薩奎斯
118927373,凱娜瑞斯的哀泣重生
119976914,尖叫的仙子酒館
121025520,沃吉法恩
122075106,吉蘇尼
123123689,維格里爾神龕
124173250,提爾丘姆莊園
125222831,費納扎爾
126272371,法爾奇特莊園
127320965,卡奇爾果園
128369551,女王的鳥旅店
129419134,費格克之堡壘遺跡
130467717,斯盧爾切姆莊園
131517245,老沃茲卡的棚屋
132565842,索爾帕爾莊園
133614420,布爾克宮殿
134663002,費爾金城堡
135711582,穆吉塔莊園
136760163,凱娜瑞斯的靜默救贖者
137808746,卡扎爾庭院
138858312,賈沃圖比
139907877,格雷什庭院
140957431,洛科尼斯
142006025,勒利達
143054615,舞蹈的惡棍酒館
144103194,老拉爾特薩的宅地
145152759,老努爾提的農場
146202316,穆圖姆農莊
147250896,凱娜瑞斯的無盡昇天
148299475,丘爾蒙塔
149350044,盧爾德的據點遺跡
150398633,矮人與幼鹿酒館
363466,瑪拉的無盡神諭
1412060,沃吉塔爾克之巢穴
2460641,馬爾德感化院
3510177,烏姆博帕拉
4558823,瑪拉的恆在祭壇
5607405,獅子與蠍子客棧
6655986,巴盧拉之洞穴
7705498,格魯格塔姆墓窖
8754077,賈維·科姆
9803655,圖斯托姆之感化監獄
10852255,老特洛爾格塔的棚屋
11900849,魯奇克恩農舍
12949440,克盧爾特府邸
13998034,老杜爾特加的棚屋
15047526,格拉爾根之要塞
16096132,洛夫克恩城堡遺跡
17144722,德魯拉東之鳥舍
18193301,領主利圖利斯之鬼域
19242835,阿皮拉賈
20291416,蝙蝠與山羊客棧
21340023,達查姆農舍
22388615,基爾塞姆公墓
23437195,阿佩拉
24486697,克魯克特宮殿
25535299,法格府邸
26583926,迪爾梅姆墓地
27632519,塔夫特墓地
28681107,巴喬恩公墓
29730574,法蘭深坑
30779156,小鼠與貓旅店
31827793,圖拉
32876384,瑪拉的祝福日出
33924965,老洛格卡的棚屋
34973543,圖拉里薩
36023046,莫格納扎爾
37071626,迪菲林塔
38120204,老弗勒普塔的陋屋
39168809,綠地城客棧
40217430,達爾庫洛斯之古塚
41266913,馬爾克墓窖
42315521,博舒姆之監牢
43365102,扎格文
44413681,布爾宮殿
45462296,斯塔夫特農莊
46510880,死亡的頭盔旅店
47559466,塔塞姆府邸
48608057,老努菲爾棚屋
49657553,奧蘇努努
50706142,奧塞達塔
51754730,莫爾洛拉斯之棲所
52804299,領主科羅博斯之墓窖
53852894,矮人與酒杯旅舍
54901479,塔西
55950057,西爾克種植園
56999564,莫科拉
58048143,瑪拉的靜默殉者
59096747,克勒格塔庭院
60145329,梅利·哈西
61193915,弗洛斯提恩墓地
62242547,特
63292090,弗利斯特公墓
64340684,蘇爾塔墓窖
65390164,費斯城堡
66438763,野蠻的侏儒客棧
67487373,馬菲拉姆之據點
68535956,澤諾尼努
69584553,羅加達塔
70634040,老托爾姆·伊的農場
71682623,達查爾小屋遺跡
72731275,勒扎
73780790,金狗旅舍
74829438,老謝爾奇賈的宅地
75878925,野蠻的貓酒館
76927528,洛詹公墓
77976126,瑪拉的泣血預兆
79024710,海狸與豪豬旅店
80073296,西里里·哈西
81121898,西拉薩
82171415,矮人與雄鹿旅舍
83219993,克爾之墓穴
84268577,老法菲爾宅地
85317185,布克通農莊
86365772,瑪拉的聖預兆
87415289,梅托爾
88463887,瓦迪賈克普勒克斯
89512485,沃吉東
90561074,赫盧斯鷹巢
91610560,老科爾克卡的農場
92659180,莫羅戈斯
93708754,羅戈圖·哈西
94757352,赫利斯的蛛網
95805959,德林府邸
96855514,洛加
97904104,卡維莊園
98953635,特拉爾西爾墓穴
100002213,斯洛格特爾公墓
101050806,塞羅哈達塔
102099402,阿西姆布洛斯神龕
103148969,拉內利里
104198469,塔斯吉普勒克斯
105247049,豬與匕首旅舍
106295664,皮塔哈傑特
107345228,瑪拉的永恆之星
108393821,弗洛格城堡
109442412,納羅古傑爾
110491979,斯塔爾東農莊
111540558,老塞克提的宅地
112589145,莫格賈
113638662,瑪拉的歡愉神諭
114687247,賈沃恩
115735840,喬戈姆之塔
116784444,賈維圖比
117833960,迪爾馬爾之據點
118882598,加羅戈爾之鬼域
119933133,格拉凡墓窖
120981727,格里普拉斯之巢穴
122032279,拉納諾
123080859,塞爾普恩小屋遺跡
124129437,霍穆納塞薩窪地
125178025,骯髒的衛兵旅店
126227571,薩爾德倫的據點遺跡
127277166,米西比
128326740,老鼠與獾客棧
129376304,費內拉迪蘇
130424888,伊斯福哈里
131473466,德魯托斯
132522046,鼴鼠與幼鹿旅店
133571596,爾農莊
134620179,艾索菲
135670750,索爾普莊園
136719331,庫德吉雷格
137767915,利諾
138817496,尼布埃希斯之宅邸
139869058,蘇爾迪爾的據點
140918640,鼴鼠與雄鹿酒吧
141968209,白仙子酒吧
143017788,圖拉斯塔尼
144066370,圖勒納傑特
145116934,提爾特庭院
146165513,莫吉里傑爾
147215099,深紅的龍客棧
148264661,弗爾波恩墓穴
149313239,矮人與山羊酒吧
276583,迪貝拉的內在祭壇
1326162,拉爾德克恩莊園
2376748,老拉爾德賈的陋屋
3434319,卡利
4484886,克魯爾塔農莊
5537449,紅貓酒館
6587018,格羅拉斯之蛛網
7635596,古爾德滕農莊遺跡
8684185,迪貝拉的靜默神諭
9733742,阿恩特利布通
10783312,瓦迪傑拉雷格
11832914,鼴鼠與深坑旅舍
12882474,布博哈比
13931053,幸運的祭司客棧
14980613,格拉爾德姆之要塞
16029226,老克拉扎姆棚屋
17078755,杜爾克恩農莊
18127349,嚎叫的祭司酒吧
19175930,法爾特農舍
20226484,帕吉達
21275068,吉塞拉
22323646,比倫城堡遺跡
23373226,羅爾波姆之堡壘
24422782,維夫農莊
25472376,拉梅米托爾
26520958,歡笑的裂谷旅舍
27570515,阿特魯扎
28619100,老斯塔吉巴的棚屋
29668652,老鼠與野蠻人酒館
30717231,卡盧雷格
31765810,巴加達
32814392,不幸的龍酒吧
33862990,骯髒的城堡酒吧
34912529,口渴的劍酒館
35961124,老諾格特棚屋
37009745,納格圖爾之實驗室
38059272,惡魔的哥布林旅舍
39107855,布利爾德塔府邸
40156445,飛翔的酒壺旅店
41205985,不安的幼鹿旅舍
42254566,皮西比
43304134,米利托爾
44352724,維雷澤扎爾之鬼域
45401338,莫哈尼
46450860,帕波尼里
47499458,克格特克深坑
48548053,卡爾佩莊園
49596656,老達爾奇陋屋
50646167,巴傑姆公墓
51694755,卡爾奇克恩宮殿
52743350,迪貝拉的哀號救贖者
53792920,米爾特府邸遺跡
54841500,丘菲拉姆小屋
55891053,阿茲多斯之蛛網
56939654,提戈努斯
57988233,迪倫克莊園
59036811,老維茲塔宅地
60085412,斯塔爾塔之法環
61134930,山貓與刺蝟酒館
62183527,奧夫瓦爾奇姆塔遺跡
63232144,女王的巨靈旅店
64281650,梅薩尼斯
65330283,馬格莊園
66378861,梅西里達
67428380,塞爾扎姆莊園遺跡
68476969,不幸的裂谷旅舍
69525559,國王的哥布林酒館
70574171,惡棍與野蠻人旅舍
71622749,矮人與野蠻人旅店
72672306,塔西里尼
73720893,斯圖格特之監牢
74770408,羅爾德農莊
75818993,科夫果園
76867595,迪貝拉的歌唱日出
77916179,布塔恩莊園
78964771,巴爾特齊斯之墳墓
80013353,庫爾特宮殿
81062861,綠地城酒館
82111442,卡爾加爾墓穴
83160030,迪貝拉的恆在聖物
84208629,弗爾卡爾深坑
85257224,馬庫姆巴扎爾
86305815,馬卡卡·伊吉
87355336,老多拉姆宅地
88403915,漢達·哈西
89452498,迪貝拉的哀泣救贖者
90501078,鼴鼠與獅鷲酒館
91549659,綠巨靈旅店
92598244,米爾梅爾府邸
93646836,幸運的獾旅舍
94696360,法奇庭院
95744982,赫佐特拉斯之棲所
96793560,斯特吉爾農莊
97843083,勒切恩莊園
98891661,弗勒什滕府邸
99940273,巴菲爾種植園
100988874,克羅爾多姆墓地
102038369,阿古努達
103086949,老薩什·埃的陋屋
104135533,老勒菲爾基的陋屋
105184112,迪貝拉的無盡救贖者
106232699,布格克恩府邸
107281294,老拉蘇爾宅地遺跡
108329876,阿格拉比
109378490,維斯庫恩特達爾科馬姆城堡
110427984,勒菲爾克恩城堡
111476611,骯髒的山羊酒館
112525195,不幸的蠍子旅店
113573788,布爾塞姆庭院遺跡
114622367,戈格塔果園
115671872,卡拉拉
116720458,薩圖爾農莊
117769037,卡洛圖薩
118817616,索菲拉爾之據點
119866214,女王的獾旅店
120914826,托爾克特莊園
121964314,海狸與巨靈旅舍
123012911,蟾蜍與幼鹿旅店
124061507,貝爾貝利傑特
125110127,飛翔的深坑客棧
126159623,舞蹈的巨人客棧
127208260,莫爾吉雷格
128257777,伊薩基拉達克斯
129306379,格羅姆魯戈斯之巢穴
130355000,巴盧利瓦之女修道院
131403583,拉諾科西
132452162,迪貝拉的溫柔之光
133501697,杜克莫羅本城堡
134550284,梅利斯洞窟
135599797,馬卡吉里
136648399,迪貝拉的靜默預兆
137697023,沃傑托爾蛛網
138745604,洛格墓窖
139795103,矮人與劍旅舍
140843682,阿恩特利里
141892270,托爾諾恩農莊
142940851,女王的哥布林客棧
143989439,黑巨人酒吧
145038034,菲爾塞姆莊園
146086639,銀惡棍旅店
147135218,基茲的衛所
148183799,比倫特府邸
149233294,澤尼里傑特
150281875,梅勒布拉恩祖拉之洞穴
151330463,朱博努拉大教堂
152379060,澤納通
153427647,格羅姆貢之蛛網
154477164,塞爾德府邸
155525759,阿特魯姆巴達
156574378,迪貝拉的祝福之魂
157622986,拉托托爾禽舍
158672474,巴爾普塔城堡遺跡
159721083,洛爾普府邸
160769667,斯圖托恩農莊
161818247,骯髒的野蠻人旅舍
162866854,維爾姆比斯之巢穴
163916363,沙斯特克恩塔
164964951,梅蘇圖薩
166013529,卡勒納雷特
167062148,拉特特洛斯
168110742,赫茲多斯巢穴
169160226,沃吉戈斯之蛛網
170208808,西爾達姆農莊
171257392,奧蘇比
172305979,弗拉爾城堡
173354567,西拉·科姆
174403204,托什基之聚落
175452686,勒茲塔莊園
176501274,達穆努托爾
177549862,達米尼
178598442,伊薩基
179647021,迪貝拉的祝福昇天
180695610,特爾莊園
181744194,老雷茲巴的宅地
182792785,嚎叫的深坑旅店
183841393,塞爾倫之墓穴
184890861,迪爾基姆塔
185939448,諾爾戈斯巢穴
186988117,羅爾潘公墓
188037593,國王的食人魔旅舍
189086235,博爾卡姆莊園
190134813,比爾姆卡交會所
191183391,矮人與刺蝟酒館
192231983,莫吉達
193280565,迪貝拉的神聖神諭
194330046,瓦迪賈哈西
195378657,莫爾戈斯鷹巢
196428193,老爾·埃的農場
197476777,羽毛與劍旅舍
198525376,尼爾格薩之秘社
199573971,嚎叫的獵人酒吧
200622551,伊格比斯的蛛網
201671164,賢者紀念碑
202720666,羅加哈達
203769245,老西爾坦宅地
204817871,薩肖特貢之鳥舍
205867371,卡喬科努
206915950,獅子與顱骨客棧
207964555,綠匕首旅店
209013134,蝙蝠與巨靈酒吧
210061729,布勒茲之要塞
211111264,野蠻的巨靈旅舍
212159842,法夫巴之巫會
213208441,盧萬
214257031,阿茲里斯蛛網
215305617,老拉吉法的農場
216354216,歡笑的仙子客棧
217402818,不安的麝香鼠酒館
218452373,布拉拉爾塔
219500977,迪貝拉的歌唱預見者
220550441,嚎叫的匕首酒吧
221599050,切塔爾的據點
222647633,老托爾普塔的宅地
223696279,塔薩斯塔達克斯
224745738,馬卡賈
225794317,弗利斯特之據點
226842925,迪貝拉的泣血聖像
227891533,里什農舍
228940111,杜格托姆墓地
229988696,不幸的野蠻人旅舍
231037293,馬基里拉
232085872,塞爾克倫之要塞遺跡
233135342,老卡爾庫爾棚屋
234183927,胡姆巴·科姆
235232544,努爾通之據點
236281163,阿恩特拉卡拉
237330664,烏姆布尼
238379258,老拉爾普·埃的農場遺跡
239427845,金惡棍旅店
240476426,舞蹈的獾旅店
241525016,瓦迪朱圖
242573596,獅子與龍客棧
243622199,瓦迪喬薩
244670793,雷爾克特之據點
245720256,銀鳥酒吧
246768841,迪貝拉的內在神諭
247817421,庫爾吉爾府邸
248866041,扎戈拉納
249915585,貝爾比西·塔爾
250964179,希夫倫莊園
252012826,米爾奇特農莊
253062293,豬與麝香鼠旅舍
254110899,塞拉斯庫比
255159527,塞奇農莊
256209047,維倫克恩莊園
257257625,伊戈特沃爾巢穴
258306215,惡魔的幼鹿旅舍
259354807,阿卡哈迪蘇
260403394,基爾滕的據點
261451974,小鼠與幼鹿旅店
262500580,幸運的顱骨客棧
263549167,塔索哈尼
264598647,黑鳥酒館
265647254,羽毛與狼旅舍
266695835,克羅爾潘之墓窖
267744440,女王的獅鷲旅舍
268793050,特
269841628,特
270891082,特盧爾特果園
271939770,特爾克倫的據點
272989230,羅吉拉
274037844,紅酒杯旅舍
275086468,諾里克爾
276135069,豬與獾酒吧
277184536,深紅的巨靈客棧
278233119,薩查恩莊園
279281716,庫敦
280330298,口渴的酒杯酒館
281378887,梅爾蒙農莊
282427483,拉斯塔比
283476094,銀刺蝟客棧
284524682,特拉奇姆府邸
285574164,盧爾奇宮殿
286622775,德珍旅舍
287671367,圖克特克恩的據點
288720887,庫爾府邸
289769499,迪貝拉的永恆之光
290818108,老納爾奇特棚屋
291867662,阿庫圖·戈拉
292916242,老諾菲爾法的宅地
293964825,圖拉達克斯
295013403,拉爾努爾種植園
296061982,馬爾特姆城堡
297110561,老迪格廷宅地
298159145,骯髒的雄鹿旅店
299207745,馬爾克恩公墓
300257333,馬拉·科羅姆
301306886,努格特墓地
302355477,伊斯菲西斯
303404055,迪貝拉的恆在之星
304452639,提爾克倫莊園遺跡
305502171,阿特爾吉·伊吉
306550760,福沃恩庭院
307599364,賈拉哈
308647948,女王的祭司酒館
309697493,迪貝拉的祝福之星
310746074,爾莊園
311794654,迪貝拉的恆在祭壇
312843250,惡魔的土撥鼠旅舍
313892777,鼴鼠與劍酒吧
314941360,塔索古·科羅姆
315989968,馬爾佩爾農莊
317039535,圖吉莊園
318088116,女王的刺蝟酒吧
319136701,西爾夫小屋遺跡
320185279,尼布埃隆的墳墓
321233861,老弗拉格特棚屋
322282440,馬庫達塔
323331960,拉特德雷德
324380563,提爾特爾之塔
325431134,圖爾內姆之堡壘
326479745,克利爾奇滕之城堡
327529280,羅加克·科羅姆
328577870,金貓酒吧
329626448,狐狸與麝香鼠客棧
330675026,卡蘭
331725589,特洛爾努姆小屋
332774175,蝙蝠與衛兵旅店
333822763,蝙蝠與祭司酒吧
334871347,迪貝拉的哀號殉者
335919929,塔西西傑爾
336970468,爾莊園
338019051,維法恩之巢穴
339067629,費爾塔姆府邸
340118198,拉吉里
341166782,扎格·伊吉
342215372,薩舒斯蛛網
343263957,布爾姆特莊園
344313504,小鼠與蠍子客棧
345362091,格勒吉農舍
346411684,塞科斯
347461232,潘達尼斯
348509833,迪貝拉的燃燒之樹
349561405,小鼠與貓酒吧
315721,布貝達
1364299,莫奇庭院
2413853,賈洛薩
3462441,迪爾普特城堡
4512049,塞德·科羅姆
5561587,基爾莊園
6611195,梅林府邸
7660754,凱娜瑞斯的靜默救贖者
8710324,吉西里布
9759889,凱娜瑞斯的可畏日出
10808473,特
11859038,老吉爾基的宅地
12907620,卡爾姆賈交會所
13956227,格里爾廷城堡
15007756,多爾卡姆庭院
16056348,舒克滕塔
17105910,特托恩庭院
18154488,骯髒的龍客棧
19203098,老克里爾迪姆宅地
20251676,貝拉里
21300254,內克羅米明之古塚
22349808,奧薩斯庫通
23400362,斯盧爾滕果園
24448963,弗拉倫城堡
25498518,吉蘇漢
26547100,斯盧爾特庭院
27595679,紅狼旅店
28646272,巴格府邸
29694862,老斯洛爾彭陋屋
30744409,紅獅鷲旅店
31793012,拉馬·伊吉
32843560,科贊塞特
33892157,克洛斯特府邸
34941710,尼布阿諾恩之宅邸
35990300,巴加卡加
37038887,莫斯特小屋
38088433,老菲奇卡的農場遺跡
39138011,弗拉斯塔爾庭院
40186613,伊薩基薩
41236169,普努扎爾
42285754,國王的祭司酒吧
43335338,帕波圖諾
44383917,老洛爾特宅地
45435489,博古達塔
46485059,鼴鼠與侏儒旅店
47533647,老馬爾明宅地
48585214,博爾圖爾公墓
49633796,塔克特府邸
50684363,拉馬卡萬
263832,深紅的貓旅店
1313401,爾府邸
2366999,賈維比
3415577,戈爾克之塔
4471139,生鏽的鳥酒館
5520678,洛帕達
6570273,薩爾德庭院
7618875,馬爾卡姆莊園
8668423,老圖爾德爾陋屋
9717019,納爾登莊園
10765600,巴吉托爾
