Key,Value
7215,"向你致敬[/record]
願你有美好的一天[/record]
致敬，%n[/record]
致敬，好 %n[/record]
問候，%n[/end]"
7216,"日安，%n[/record]
問候，好 %n[/record]
向你問候[/record]
你好嗎，%n[/record]
近來可好，%n[/record]
你好[/end]"
7217,"嗨[/record]
嘿[/record]
喂，%n[/record]
聽著[/end]"
7218,"確實[/record]
的確[/record]
啊，明白了[/record]
好[/record]
有意思[/record]
說得好[/record]
說得真漂亮[/end]"
7219,"嗯[/record]
明白[/record]
真的[/record]
啊[/record]
唔[/end]"
7220,"是啊，隨便[/record]
好吧[/record]
聽著[/record]
行[/record]
所以……[/end]"
7221,"朋友[/record]
陌生人[/end]"
7222,"陌生人[/record]
夥伴[/end]"
7223,"老兄[/record]
兄弟[/record]
夥伴[/end]"
7224,以及 %key2[/end]
7225,"%1com。能告訴我哪裡能找到 %key 嗎？[/record]
%1com。希望你能指點我去 %key。[/record]
%1com。或許你能指引我前往 %key？[/record]
%1com。若能指路到 %key，我會感謝。[/record]
%1com。你熟悉 %key 的下落嗎？[/end]"
7226,"%1com。我在哪裡能找到 %key？[/record]
%1com。我正設法前往 %key。[/record]
%1com。你知道 %key 在哪嗎？[/record]
%1com。我需要找到 %key。[/record]
%1com。去 %key 最好的路是哪條？[/end]"
7227,"%1com。指給我 %key 的方向。[/record]
%1com。怎麼去 %key？[/record]
%1com。%key 到底在哪？[/record]
%1com。我得去 %key。[/record]
%1com。%key 在哪？[/end]"
7228,"%1com。或許你已經知道 %key？[/record]
%1com。你可知道 %key？[/record]
%1com。我只是想告訴你 %key。[/record]
%1com。你或許會有興趣知道 %key。[/end]"
7229,"%1com。你可知道 %key？[/record]
%1com。有人告訴過你 %key 嗎？[/record]
%1com。你該知道 %key。[/record]
%1com。你可知道這件事：%key？[/end]"
7230,"%1com。你知不知道 %key？[/record]
%1com。聽著，%key。[/record]
%1com。我知道 %key。[/record]
%1com。讓我告訴你——%key。[/end]"
7231,"%1com。請透露一點消息，好嗎？[/record]
%1com。若願意，跟我聊點閒話。[/record]
%1com。你最近沒聽到什麼有趣的事嗎？[/record]
%1com。上流圈子最近都在談什麼？[/record]
%1com。能否請你讓我跟上外界的消息？[/end]"
7232,"%1com。你最近聽到什麼有趣的事嗎？[/record]
%1com。人們現在都在談什麼？[/record]
%1com。有什麼有趣的傳聞嗎？[/record]
%1com。最近發生了什麼？[/end]"
7233,"%1com。有什麼新鮮事？[/record]
%1com。鎮上在傳什麼？[/record]
%1com。風聲如何？[/record]
%1com。然後呢？[/record]
%1com。繼續說。[/end]"
7234,"想跟我做愛嗎？[/record]
告訴我你像我要你一樣要我。[/record]
想胡鬧一下嗎？[/record]
你要的話，我就是你的。[/record]
想溜去做愛嗎？[/record]
我不想說話。我們做愛吧。[/record]
來吧，甜心。做吧。[/record]
若我說我想要你，會冒犯你嗎？[/record]
別再談了。我要你。[/record]
我想把你的身體緊緊擁住。[/record]
你不想做點比說話更進一步的事嗎？[/record]
吻我，%pcf，我是你的。[/record]
把我擁到天亮。[/record]
來做點我們會羞愧的事。[/record]
別再說了，吻我。[/end]"
7235,"%oth！問了也不怪我。[/record]
哦。真尷尬。當我沒問。[/record]
抱歉。我以為你也有感覺。[/record]
好吧，或許以後。[/record]
唉，我總能做夢。[/record]
%oth，只談正事，沒樂趣。[/end]"
7250,"你在浪費時間，%pcf。我對 %key 一無所知。[/record]
我對 %key 什麼都不知道。就算知道也不會告訴你。[/record]
就算我知道，你覺得我會告訴一個 %ra 嗎？[/record]
去問別人，%pcf。關於 %key 我幫不了你。[/record]
你是 %pcn。憑什麼覺得我知道或會告訴你任何關於 %key 的事？[/record]
我真的不知道你在泰姆瑞爾說什麼。[/record]
你顯然把我當成會在乎的人了。[/record]
那你要我怎麼辦？[/record]
那對我毫無意義。[/record]
我大概能幫你。但我不打算幫。[/record]
%oth，別浪費我時間。我什麼都不說。滾。[/end]"
7251,"%key？就算我知道點什麼，也不會告訴一個 %ra。[/record]
我對 %key 什麼都不知道，也不再多說。[/record]
你是 %pcn。就算我知道 %key，也不會告訴你。[/record]
去找朋友或知情的人。我兩樣都不是。[/record]
我憑什麼要幫你？[/record]
恐怕那對我毫無意義，%pcf。[/record]
我不懂。那該對我有意義嗎？[/record]
老實說，我一點也不在乎。抱歉。[/record]
去問別人。沒看見我在忙嗎？[/record]
抱歉，我不知道，而且我得走了。[/record]
我也剛到 %cn。請原諒。[/record]
我得走了。[/record]
去問別人，%pcf。我自己也趕時間。[/record]
%oth，我哪知道。去問別人。[/record]
我可不想當你的跑腿，%pcf。快走吧。[/record]
這談話越來越無聊。離開我，%pcf。[/record]
失陪，%pcf。我還有日子要過。[/record]
去問在乎的人。[/record]
我既不知道，也不怎麼在乎。[/record]
恐怕我毫無頭緒。那麼，失陪……[/end]"
7252,"你就是那個可惡的 %pcn。我對 %key 一無所知。滾。[/record]
或許你以為我精通 %key。真好笑！[/record]
%key？你的問題預設我對你有情誼，但我沒有。[/record]
這些問題在耗我時間，就算我知道 %key。請就近離開。[/record]
若 %ra 識字，你可以自己找答案。我可沒時間去查。[/record]
那絕不關你的事。離開我，%pcf。[/record]
我憑什麼告訴你？去煩別人，%pcf。[/end]"
7253,"真滑稽。我只幫有頭銜有地產的重要人物。走開。[/record]
我是 %t %rn 的私交，不跟你這種人鬼混。還 %key 呢。[/record]
我怎麼會知道？嘿！你就是那個可憎的 %pcn。我幹嘛跟你說話？[/record]
我一點也不在乎 %key。把你的賤民腳步帶離我高貴的人。[/record]
%key？提醒你，我是貴族，你是 %ra 渣滓。走開。[/end]"
7304,"從沒聽過 %key，小鬼。趁我還沒把刀插你背上就滾。[/record]
我殺過一個 %ra，就因為問了關於 %key 的蠢問題。[/record]
我不知道。但我知道你再在我身邊發臭，我就把劍捅進你肚子。[/record]
你是 %pcn。我該給你再劃一張嘴。但我人很好，只告訴你我不知道。[/record]
你名聲很壞，%pcn。我對 %key 一無所知，但你再靠近，我就揍你。[/end]"
7255,"你想知道是嗎？[/record]
%key？那可不是稀罕情報。去問別人 %key。[/record]
你不知道 %key 在哪？哈哈哈！活該，%pcn，看你做過的事。[/record]
要是我更喜歡 %ra，或許會告訴你。[/record]
人人都知道 %key 在哪。所以你不知道才更好玩。[/record]
不，我不想再跟你說話了，%pcf。滾。[/record]
我知道什麼？我知道我不想再跟你說話，怎樣？[/end]"
7256,"你是 %pcn。我不想告訴你哪裡能找到 %key。[/record]
恕我直言，這問題蠢到我不該回答。[/record]
我想再多晃晃會讓你的禮貌大有長進。[/record]
我當然知道 %key 在哪。但不想告訴你這種人。[/record]
該死的 %ra。老是求我們普通人幫忙。你最近為我做過什麼？[/record]
泰姆瑞爾上我憑什麼要你知道，%pcf？[/record]
我到底為什麼要給你指路，%pcf？[/record]
聽著，我沒時間。你何不滾遠點，%pcf？[/record]
不知道，不在乎，也不想再跟你說話。再見。[/record]
何不像正常人那樣問我？[/record]
聽著，我不會給那樣跟我說話的人指路。[/end]"
7257,"你們 %ra 毫不尊重智識。我選擇不透露 %key 的位置。[/record]
你不是 %pcn 嗎？我有比給你指路到 %key 更要緊的事。[/record]
我知道 %key。若你沒那麼無禮，或許會告訴你。[/record]
我是學者。沒時間回答關於 %key 的無聊問題。[/record]
像我這樣的學者有這種知識。可惜你的態度冒犯了我。[/record]
夠了。我已經夠有禮貌。走開，別煩我。[/record]
我不管你去哪。去湮滅也行。只要走開。[/end]"
7258,"去問平民。回答顯而易見的問題是浪費我寶貴時間。[/record]
誰准你跟我說話？我知道哪裡能找到 %key，但現在不想告訴你。[/record]
我聽過你，%pcn。你該更懂分寸。貴族不是路標。[/record]
你逾越身分了，%ra。我該叫人鞭你，但我讓你逃。[/record]
真有趣。這個……%ra 賤民在找 %key。我才不會屈尊回答。[/end]"
7259,"上一個問怎麼去 %key 的傢伙已經死了。[/record]
想肚子挨一刀嗎？我想也是。[/record]
你在找 %key？浪費我時間，我該踹你一頓。[/record]
你就是那個差勁的 %pcn。離 %key 遠點。否則我割你喉嚨。[/record]
我恨 %ra 渣滓。滾。否則我用你的血裝滿杯子。[/end]"
7260,"我聽過你，%pcn。我不會告訴你任何關於 %key 的事。[/record]
%key？我知道很多。但不會告訴你這種人。[/record]
%ra 狗東西。我絕不會幫你打聽 %key。[/record]
我知道 %key 不關你的該死事。[/record]
老實說，我不信任你，%pcn。[/record]
你想知道是嗎？[/record]
你方向對了，%pcf。現在去找信任你的人談。[/record]
聽著，就算我想，也不能跟你談這個。[/record]
你以為你是誰，那樣跟我說話？[/record]
聽著，我不喜歡你的口氣。[/record]
我不確定該不該跟相對陌生的人談 %key。[/record]
我當然知道 %key。但不會跟隨便什麼人談。[/end]"
7261,"我什麼都不會告訴你關於 %key。[/record]
%key？我另有去處。[/record]
你就是那個邪惡的 %pcn！告訴你就像告訴克拉維庫斯·維爾本人。[/record]
%key？%key！我誰都不跟談 %key。[/record]
我憑什麼告訴某個 %ra 關於 %key？你想知道是嗎？[/record]
哦，或許我知道……一點。但我不該談。[/record]
無意冒犯，但我憑什麼告訴你任何事？[/record]
不關你的該死事。[/end]"
7262,"%key 的知識是特權，尤其對你而言。[/record]
%key 很難打聽到。我會享受看你不安與無知。[/record]
你從哪聽說 %key 的？我不會再告訴某個外來的 %ra 任何關於 %key 的事。[/record]
我絕不會洩露關於 %key 的資訊。[/record]
%key？對 %pcn？這一定是低俗笑話。聽著，你顯然不忙，但我忙。滾，%pcf。[/record]
這不會有結果，%pcf。我回去過我的日子，你過你的。[/record]
我沒興趣告訴你任何事。快走吧，%pcf。[/record]
你當我是旅客諮詢處嗎？別煩我。[/end]"
7263,"沒人信任你，%pcn。我憑什麼？[/record]
我准你俯伏求饒。還 %key 呢。[/record]
一個 %ra 想知道 %key。真滑稽。我一向認為賤民該被蒙在鼓裡。[/record]
我當然對 %key 瞭若指掌。問題是我不喜歡你。[/record]
貴族不該與賤民來往。離開我。[/record]
我不喜歡你的口氣，%pcf。[/record]
聽著，我不跟那樣跟我說話的人交談。[/record]
以為我會給你任何資訊，真放肆。再見。[/record]
聽著，我有日子要過。建議你也去過一個。再見，%pcf。[/end]"
7264,"%key？我給你看刀刃吧！滾。[/record]
再靠近我就割你喉嚨，%pcf。[/record]
你想死嗎？那就繼續打聽 %key。[/record]
一個 %ra。好奇你的血是什麼顏色。過來讓我看看。[/record]
我對 %key 瞭若指掌。但若告訴你，就得殺你。[/record]
或許我知道，或許不知道。但我不想再談了，%pcf。[/record]
我不想跟你討論那個或任何事。再見。[/end]"
7265,"恐怕幫不了你，%pcf。[/record]
抱歉，%pcf。我對 %key 一無所知。[/record]
抱歉，朋友。能幫就幫了。[/record]
恐怕我就是不知道。[/record]
%oth，真希望能幫你，%pcf。[/record]
真的很抱歉，%pcf。真希望我知道那件事。[/record]
請原諒我的無知，%pcf。我對那幾乎一無所知。[/record]
老實說，我對那一無所知，%pcf。非常抱歉。[/record]
什麼？%key？完全沒概念。[/record]
你該問別人。我毫無頭緒。[/end]"
7266,"真希望我知道，%pcf。哪都有可能。[/record]
那名字我好像聽過，但完全不知道在哪。[/record]
抱歉。我毫無頭緒。[/record]
總得在這附近某處吧。[/record]
我聽過你，%pcn。能幫就幫了。[/record]
真希望能幫你，%pcf，但對那一無所知。[/record]
抱歉，朋友。那我幫不了。[/record]
再問問別人，朋友。總有人知道。[/record]
不，我毫無頭緒。[/record]
沒理由那樣瞧不起我。反正我也幫不了你。[/end]"
7267,"真是難題。我完全困惑。[/record]
你是第一個問的人。可惜我依然無知。[/record]
北？不……南？萬分抱歉。我想不起任何關於 %key 的事。[/record]
我曾經有過一個，但輪子掉了。你能按著我的腳，讓我去喝口空氣嗎？[/record]
再沒有比這更晦澀的題目。看來不會有答案。[/record]
抱歉問一句，你為什麼覺得我會在乎？[/record]
拜託，%pcf，你比誰都清楚我不會在乎那個！[/record]
等等。那聽起來像我會插手的事嗎，%pcf？真的。[/end]"
7268,"你至少掌握了最低限度的禮儀，但我就是不知道。[/record]
真清新。一個有禮貌的 %ra。可惜我對 %key 一無所知。[/record]
啊，%reg 真正的僕人。你可以吻我的戒指，但對 %key 我一無所知。[/record]
%pcn？嗯。我記得有廷臣稱讚你。可惜關於 %key 我幫不了。[/record]
%key？聽起來不熟。[/record]
抱歉，%pcf。那我幫不了。[/record]
你絕對問錯人了，%pcf。[/end]"
7269,"%key？沒聽過。沒印象。若是熱門的事，走公會。[/record]
%key 是麻煩嗎？我認識能處理麻煩的人。[/record]
%key 跟 %fn 有關嗎？沒有？那我幫不了你，%pcf。[/record]
你在街上名聲不錯，%pcn。抱歉我對 %key 一無所知。[/end]"
7270,"當然。%key 在 %hnt。[/record]
那是 %hnt。[/record]
我想告訴你也無妨。是 %hnt。[/record]
你會找到 %key %hnt。[/record]
你該去 %hnt。[/record]
哦，那是 %hnt。[/record]
嗯，是 %hnt。[/record]
你會在 %hnt 找到它。下次客氣點問。[/record]
若關你的事，你會在 %hnt 找到它。[/end]"
7271,"嗯。試試 %hnt。[/record]
我想可以告訴你是 %hnt。[/record]
你得去 %hnt。[/record]
%key 在 %hnt 某處。[/record]
往北……不，東……不，%hnt。[/record]
簡單，%pcf。是 %hnt。[/record]
我上次看是 %hnt。[/record]
當然幫你。只要去 %hnt。[/record]
真的很簡單。你該去 %hnt。[/record]
最好的路是去 %hnt。[/record]
你該做的是去 %hnt。[/record]
你問對人了。就在 %hnt 找。[/record]
簡單。你會在 %hnt 找到它。[/record]
那是 %hnt。[/record]
你會在 %hnt 找到它。[/end]"
7272,"我們的地圖顯示 %key 在 %hnt。[/record]
嗯。我記得有人教過 %key 在 %hnt。[/record]
是 %pcn 嗎？我不介意透露 %key 在 %hnt。[/record]
方向感不好嗎，%pcf？試試 %hnt。[/record]
去 %hnt。[/end]"
7273,"親愛的朋友，試試 %hnt。[/record]
下等人總是容易迷路。去 %hnt。[/record]
讓我想想，宮殿在那邊……%key 在 %hnt。[/record]
我的私人書記向我保證 %key 在 %hnt。[/record]
試試 %hnt。我的車夫就是那樣走。[/end]"
7274,"我知道一條去 %key 的巷弄捷徑。試試 %hnt。[/record]
你這個 %ra 還行。去 %hnt。[/record]
我在 %key 附近偷過金幣。去 %hnt。[/record]
我昨天在那砍過人。是 %hnt。[/record]
%key？想去摸點錢，是嗎？不是？嗯，是 %hnt。[/end]"
7275,"哦嗬！%hnt[/record]
%fn 告訴我這個。%hnt[/record]
你人不錯，%pcf。%hnt[/record]
%hnt[/record]
人人都聽過這個。%hnt2[/record]
%hnt[/record]
我就知道這些。%hnt[/record]
我能幫你。%hnt2[/record]
哦，那簡單。%hnt[/record]
啊，%key。%hnt[/record]
嗯，好像你還不知道似的。%hnt[/record]
若你非知道不可，我就告訴你。%hnt[/record]
我不覺得關你的事。%hnt[/end]"
7276,"他們是這麼說的。%hnt[/record]
這故事不錯。%hnt[/record]
%hnt[/record]
我不想被叫長舌，但是……%hnt[/record]
誰想得到。%hnt[/record]
%hnt 真希望能告訴你更多。[/record]
%hnt 恐怕我就知道這些。[/record]
哦是的。%hnt[/record]
%hnt 但你或許已經知道了。[/record]
什麼？%hnt 我就知道這些。[/record]
嗯，你大概已經知道了。%hnt[/end]"
7277,"典籍寫得很明確。%hnt[/record]
我的占卜很少錯。%hnt[/record]
有些來源不同意，但我確定。%hnt2[/record]
我想這無妨。%hnt2[/record]
問我對你有益。知道的人很少。%hnt2[/record]
%key？%hnt[/record]
%hnt 你肯定已經知道了。[/record]
%hnt2 我想這是我能告訴你的最好內容。[/record]
%hnt 但人人都知道。[/record]
%hnt[/record]
%hnt 你說的是這個嗎？[/end]"
7278,"親愛的 %pcf。%hnt 你不知道嗎？[/record]
宮廷閒話挺有趣。%hnt[/record]
我的間諜告訴我這個。%hnt2[/record]
%hnt[/record]
我的消息來源無可挑剔。%hnt2[/record]
%hnt 或許還有下文。[/record]
%hnt 別人可能知道完整故事。[/end]"
7279,"%hnt 至少街上是這麼傳的。[/record]
%oth。你不知道嗎？%hnt[/record]
這才是實情。%hnt2[/record]
這情報是我從人身上打出來的。%hnt2[/record]
我有門路。%hnt2[/record]
我不是最適合問的人。%hnt 我就知道這些。[/record]
去問別人，%pcf。%hnt。誰都能告訴你。[/end]"
7280,"%pcn！真希望能幫。我真的對 %key 一無所知。[/record]
我願意為你賣掉地底之王的內衣，%pcf，但原諒我。我就是不知道。[/record]
承認這點讓我痛苦，尤其對你，但我毫無頭緒。[/record]
請別見怪，我就是沒有答案。[/record]
看你為我們做過的事，%pcf，我很想告訴你 %key。可惜我不知道。[/end]"
7281,"%hnr，若我知道，一定告訴你。[/record]
你知道可以靠我，%pcf。但說到 %key，我就是不知道。[/record]
我不知道，%hnr。請別因此看輕我。[/record]
我多想知道 %key。抱歉，%hnr。[/record]
%oth。這麼簡單的問題，我卻不知道。求你原諒，%hnr。[/end]"
7282,"我忠實的贊助人，承認對 %key 無知令我悲痛。[/record]
我是資訊的泉源，%pcf。可惜對 %key 毫無資料。[/record]
你知道若能回答我一定會答。%key 對我是謎。[/record]
你是我忠實的同志，但這些典籍裡沒有 %key 的記載。[/record]
儘管你是我深信的盟友，我卻不知道答案。[/end]"
7283,"儘管你對我的忠誠無可指摘，我就是不知道 %key。[/record]
作為我最忠誠的支持者之一，若我知道一定告訴你。[/record]
%key？我毫無頭緒，親愛的 %pcf。[/record]
我聽過一次 %key，但忘了是什麼。[/record]
我完全信任你，所以希望你理解，我就是不知道。[/end]"
7284,"你像兄弟一樣，%pcf。但我不能告訴你我不知道的事。[/record]
%key？從沒聽過 %key。[/record]
嘿，巷子裡我都放心把背交給你，但對 %key 一無所知。你從沒告過我，%pcf。但不知道就是不知道。[/record]
%key 有點耳熟……算了。你知道我幾乎什麼都願告訴你，但我想不起來。[/end]"
7285,"為 %hnr %pcf 做任何事。是 %hnt。[/record]
樂意之至，%hnr。去 %hnt。[/record]
不勝榮幸。試試 %hnt。[/record]
我很想親自帶你去，但這裡需要我。是 %hnt。[/record]
能幫 %hnr %pcf 是我的陽光。去 %hnt。[/record]
等一下。那是 %hnt。[/record]
你該試試在 %hnt 找。[/end]"
7286,"是的，%hnr。樂意之至。去 %hnt。[/record]
為可敬的 %pcn，帶你去 %hnt。[/record]
你一向對我與我的人好，%hnr %pcf。是 %hnt。[/record]
我喜歡幫你忙，%pcf。試試 %hnt。[/record]
榮幸之至，%hnr %pcf。是 %hnt。[/record]
你會找到 %key %hnt。[/record]
是的，我知道那位置。是 %hnt。[/record]
讓我想想……%key 在 %hnt。[/record]
我明白了……%key 在 %hnt。[/end]"
7287,"立刻樂意照辦。是 %hnt。[/record]
為你，當然。去 %hnt。[/record]
最簡單的差事。試試 %hnt。[/record]
樂意之至，%hnr。是 %hnt。[/record]
微不足道的請求。去 %hnt。[/end]"
7288,"以你的忠誠，當然。是 %hnt。[/record]
對忠誠臣民我不能少做。去 %hnt。[/record]
簡單至極。試試 %hnt。[/record]
你一向幫我，現在我能回報。是 %hnt。[/record]
當然。我們不是一直都是朋友嗎？去 %hnt[/record]
。[/end]"
7289,"你不必問第二次。是 %hnt。[/record]
為你？小意思。去 %hnt。[/record]
這不太為人所知，但試試 %hnt。[/record]
既然不說就得割你喉嚨（眨眼輕笑），是 %hnt。[/record]
去 %hnt。小心背後，%pcf。[/end]"
7290,"我信任你。%hnt[/record]
多數人已經知道這個。%hnt[/record]
我其實不該告訴你這個。%hnt2[/record]
%hnt2 我知道你會做對的事，%pcf。[/record]
你是少數我會告訴這個的人。%hnt2[/record]
事實上，我碰巧知道一點。%hnt2[/record]
你問對人了。%hnt2[/end]"
7291,"恕我直言，%hnr %pcf，多數人已經知道這個。%hnt[/record]
總是樂意幫你，%pcf。%hnt[/record]
我表親告訴我一點。%hnt[/record]
我偷聽到一些。%hnt2 有幫助嗎？[/record]
這點消息我留給你，%hnr %pcf。%hnt2[/record]
不確定你已經知道多少。%hnt[/record]
嗯，你大概已經知道了。%hnt[/end]"
7292,"%hnt 眾所周知 %hnt。[/record]
私下說，這是我的研究所示。%hnt2[/record]
信任換信任。%hnt2[/record]
我的占卜揭示許多。%hnt2[/record]
一次私下占卜能看見許多事。%hnt2[/record]
啊是的，不是人人知道這個。%hnt2[/record]
你或許會有興趣知道這個。%hnt[/record]
嗯……%hnt。有幫助嗎？[/record]
想知道更多？%hnt2 我猜是。[/end]"
7293,"你對 %t 的忠誠有了回報。%hnt[/record]
你一向忠誠於我。%hnt[/record]
你運氣好問到我。宮廷閒話有其好處。%hnt2[/record]
我總是樂意幫你，%pcf。%hnt2[/record]
你的忠實服務就足以讓我告訴你。%hnt2[/end]"
7294,"你隨時可以靠我，%pcf。%hnt[/record]
你磨利了我的刃，現在我磨利你的。%hnt2[/record]
為我的酒友，當然。%hnt2[/record]
%hnt2 至少盜賊公會是這麼說的。[/record]
%hnt2 黑暗兄弟會裡傳遍了。[/end]"
7332,"……讓我把 %loc 標在你的地圖上[/record]
……最簡單的是我把 %loc 標在你的地圖上[/record]
……等一下，讓我在地圖上指出 %loc[/record]
……就在這裡。你能在地圖上看到 %loc[/record]
非常近。來，我在地圖上指出 %loc[/record]
近得很。最好我把 %loc 標在你的地圖上[/record]
就在那兒（指向你地圖上的 %loc）[/end]"
7333,"這裡的 %di[/record]
我們站的地方的 %di[/record]
那邊，繼續往 %di[/record]
那邊，%di[/record]
離這裡 %di 一段路[/record]
往 %di 不太遠，若你不介意走路[/record]
這裡的 %di，除非我記錯[/record]
這裡的 %di，我想[/record]
%di，再走一段[/end]"
7700,Start inserting action type 99 here... (do not translate)[/end]
7701,"一名無聊的衛兵說：「只有城堡人員與[/center]
受信任的賓客可通過那些門。」[/center]
[/end]"
7702,"一名無聊的衛兵說：「只有城堡人員與[/center]
受信任的賓客可通過那些門。」[/center]
[/end]"
7703,"一名無聊的衛兵說：「只有城堡人員與[/center]
受信任的賓客可通過那些門。」[/center]
[/end]"
7704,"一名無聊的衛兵說：「只有城堡人員與[/center]
受信任的賓客可通過那些門。」[/center]
[/end]"
7705,"一名無聊的衛兵說：「只有城堡人員與[/center]
受信任的賓客可通過那些門。」[/center]
[/end]"
7717,大廳後方傳來強悍的獸人嗓音，咆哮道：「凡進入者，必須面對武力試煉。」[/end]
7764,"門縫底下滲出詠唱與奇異、異界的聲響。[/left]
硫磺與惡毒藥劑的氣味[/left]
侵襲你的鼻腔。[/left]
[/end]"
7765,"門後壓著不自然的寂靜，[/left]
連小蟲的唧唧都沒有。[/left]
你聽見波普達克斯說：「我們的儲藏室[/left]
只對我信任的人開放。」[/left]
[/end]"
7766,"門把上方一枚小小的紋章[/left]
清楚標明這是王室成員的[/left]
私人寢室。[/left]
[/end]"
7767,"門後迴盪大膽張揚的男聲。[/left]
隱約可聞金屬碰撞，顯然是穿甲的[/left]
男人在走動。[/left]
[/end]"
7768,"金屬相擊的節奏鏗鏘穿過[/left]
門扉。門本身觸手[/left]
微溫。[/left]
[/end]"
7769,"衛兵開口：「小心點，侍從。[/left]
那扇門通往地牢。只有[/left]
獲准的人才能進去。」門後隱約的[/left]
嚎叫與低沉不祥的咆哮[/left]
令你脊背發涼。[/left]
[/end]"
7770,"鍋碗碰撞與新鮮麵包的香氣[/left]
從這扇門飄出來。[/left]
[/end]"
8050,"你，%pcn，被控犯下[/center]
%cri。若你否認有罪[/center]
卻被判有罪，你將面對[/center]
%pen。認罪將[/center]
求得法庭慈悲，你的[/center]
刑罰會輕得多。你如何答辯？[/center]
[/end]"
8052,"你的金幣不夠，%pcn。你將再[/center]
多坐 %pdg 天牢。[/center]
[/end]"
8053,"你願意等待 %dip 天[/center]
直到獲釋嗎？[/center]
[/end]"
8055,"你已被判有罪，並被判處[/center]
監禁 %dip 天。從今天起算。[/center]
[/end]"
8057,"你已被判有罪，並被判處立即[/center]
繳納罰金 %gtp 枚金幣。[/center]
[/end]"
8058,"你已被判有罪，須繳納罰金[/center]
%gtp 枚金幣。此外，你還要[/center]
服刑 %dip 天。到此為止。[/center]
[/end]"
8060,"%pcn，你因對 %cn 人民的罪行[/center]
將被處死。你被判[/center]
封入 %prn，[/center]
面對其中的惡魔，永不獲釋。[/center]
[/end]"
8062,"%pcn，本庭裁定你無罪。[/center]
你可以走了。[/center]
[/end]"
8063,"%pcn，本庭裁定你有罪，[/center]
因你的罪行，你將被放逐出[/center]
%cn，永不返回。[/center]
[/end]"
8064,"你要如何試圖說服[/center]
法庭相信你的清白？[/center]
[/end]"
8075,"我想不出有什麼工作適合你這種 %ra。[/record]
泰姆瑞爾上我憑什麼給你這種 %ra 工作？[/record]
或許你該去學門手藝，比如補鞋。[/record]
工作？你該找點別的事做。[/record]
啊，飲酒階層的詛咒。我幫不了你。[/record]
失業了？恐怕還會失業一陣子。[/record]
我沒聽說有任何工作，沒有。[/record]
一個真想工作的 %ra！驚人。[/record]
或許你該去別的社區問問。[/record]
恐怕我不知道有任何工作。[/record]
你或許可以去問……實際上沒人浮上來。[/end]"
8076,"%pqn 或許有工作。你能找到 %g2，在 %pqp。[/record]
去問 %pqn——%g 通常在 %pqp 有差事。[/record]
我不知道酬勞多少，但 %pqn 在 %pqp 有事要做。[/record]
%pqn 託我找像你這樣的人。去找 %g2，在 %pqp。[/record]
你很適合 %pqn 需要完成的工作。你會找到 %g2，在 %pqp。[/record]
你該去 %pqp。找一個叫 %pqn 的人。[/end]"
8077,"你會是 %pqn 的救星。你能找到 %g2，在 %pqp。[/record]
去 %pqp 找 %pqn。你很適合 %g3 那種工作。[/record]
這話不是我說的，但去找一個叫 %pqn 的人，在 %pqp。[/record]
%pqn 或許有事給你做，在 %pqp。[/record]
事實上，%pqn 託我把失業傭兵指到 %pqp。[/record]
你或許該去問 %pqn，在 %pqp。[/record]
你是說任務？我會去問 %pqn——%g 通常在 %pqp。[/record]
你該這樣做。去一個叫 %pqp 的地方，跟一個叫 %pqn 的人談。[/end]"
8078,"完全沒有工作可做。[/record]
恐怕這些日子人人都在找工作。[/record]
恐怕現在不是失業的好時候。[/end]"
8100,"%n 巢穴[/record]
%n 之廳[/record]
%n 的收容所[/record]
%n 之洞[/record]
%n 的洞穴[/record]
%n 之坑[/record]
%n 的出沒處[/record]
%n 之淵[/record]
%n 的深坑[/record]
%n 的監獄[/record]
%n 之獄[/record]
%n 之籠[/record]
%n 之地城[/record]
%n 的地城[/record]
%n 的據點[/record]
%n 之寨[/record]
%n 之礦[/record]
%n 的洞窟[/record]
%n 之窟[/end]"
8200,"%vn 的金庫[/record]
%vn 的墓穴[/record]
%vn 之墓[/record]
%vn 的陵墓[/record]
%vn 之墳[/record]
%vn 的陵寢[/record]
%vn 的石棺堂[/record]
%vn 的墳塚[/record]
%vn 之塚[/record]
%vn 的石堆墓[/record]
%vn 的梯形墓[/end]"
8201,%on[/end]
8202,"%mn 的要塞[/record]
城堡 %mn[/record]
城堡 %mn[/record]
%mn 的堡壘[/record]
%mn 的據點[/record]
%mn 之寨[/record]
%mn 的城堡[/record]
塔樓 %mn[/record]
%mn 塔[/record]
%mn 之塔[/record]
%mn 的守衛[/record]
%mn 廳[/end]"
8203,"%mn 之地城[/record]
%mn 的監獄[/record]
%mn 監獄[/record]
%mn 的牢房[/record]
%mn 的牢房[/record]
%mn 的感化院[/record]
%mn 感化所[/record]
%mn 矯正所[/record]
%mn 收容所[/record]
%mn 的收容所[/end]"
8204,"%dn 神殿[/record]
%dn 大教堂[/record]
%dn 修道院[/record]
%dn 的修道院[/record]
%dn 座堂[/record]
%dn 的大修院[/record]
%dn 宅邸[/record]
%dn 牧師宅[/record]
%dn 的女修院[/record]
%dn 迴廊[/record]
%dn 的修士院[/record]
%dn 的神龕[/record]
%dn 神龕[/record]
%dn 隱修處[/record]
%dn 的隱修處[/end]"
